timestamp,vsn,url,base_url,filename,pm2.5,purple_air_pm25
2026-07-10 23:00:19.350222082+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e/1783724419350222082-top_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e,1783724419350222082-top_camera.jpg,1.2,46.0
2026-07-11 00:00:10.825478869+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e/1783728010825478869-top_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e,1783728010825478869-top_camera.jpg,1.6,52.0
2026-07-11 00:00:10.987020890+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e/1783728010987020890-bottom_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e,1783728010987020890-bottom_camera.jpg,1.6,52.0
2026-07-11 01:00:11.058398455+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e/1783731611058398455-top_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e,1783731611058398455-top_camera.jpg,1.3,54.0
2026-07-11 01:00:11.126390469+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e/1783731611126390469-bottom_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e,1783731611126390469-bottom_camera.jpg,1.3,54.0
2026-07-11 02:00:09.835746993+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e/1783735209835746993-bottom_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e,1783735209835746993-bottom_camera.jpg,1.4,55.0
2026-07-11 02:00:10.037008694+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e/1783735210037008694-top_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e,1783735210037008694-top_camera.jpg,1.4,55.0
2026-07-11 03:00:09.966435624+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e/1783738809966435624-bottom_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e,1783738809966435624-bottom_camera.jpg,2.3,56.5
2026-07-11 03:00:09.968453368+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e/1783738809968453368-top_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e,1783738809968453368-top_camera.jpg,2.3,56.5
2026-07-11 04:00:09.801452376+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e/1783742409801452376-bottom_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e,1783742409801452376-bottom_camera.jpg,2.2,57.0
2026-07-11 04:00:09.841505397+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e/1783742409841505397-top_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e,1783742409841505397-top_camera.jpg,2.2,57.0
2026-07-11 05:00:09.727816083+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e/1783746009727816083-bottom_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e,1783746009727816083-bottom_camera.jpg,3.3,59.0
2026-07-11 05:00:09.869341227+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e/1783746009869341227-top_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e,1783746009869341227-top_camera.jpg,3.3,59.0
2026-07-11 06:00:09.663566760+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e/1783749609663566760-bottom_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e,1783749609663566760-bottom_camera.jpg,3.3,56.5
2026-07-11 06:00:09.690977658+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e/1783749609690977658-top_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e,1783749609690977658-top_camera.jpg,3.3,56.5
2026-07-11 07:00:09.828222703+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e/1783753209828222703-top_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e,1783753209828222703-top_camera.jpg,2.2,57.0
2026-07-11 07:00:10.024572986+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e/1783753210024572986-bottom_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e,1783753210024572986-bottom_camera.jpg,2.2,57.0
2026-07-11 08:00:09.918287965+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e/1783756809918287965-bottom_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e,1783756809918287965-bottom_camera.jpg,2.0,59.0
2026-07-11 08:00:10.788417296+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e/1783756810788417296-top_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e,1783756810788417296-top_camera.jpg,2.0,59.0
2026-07-11 08:00:19.789652052+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e/1783756819789652052-bottom_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e,1783756819789652052-bottom_camera.jpg,2.0,59.0
2026-07-11 09:00:10.186835837+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e/1783760410186835837-top_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e,1783760410186835837-top_camera.jpg,3.3,61.5
2026-07-11 09:00:10.348953893+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e/1783760410348953893-bottom_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e,1783760410348953893-bottom_camera.jpg,3.3,61.5
2026-07-11 10:00:10.650884895+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e/1783764010650884895-top_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e,1783764010650884895-top_camera.jpg,4.0,63.5
2026-07-11 10:00:10.741573243+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e/1783764010741573243-bottom_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e,1783764010741573243-bottom_camera.jpg,4.0,63.5
2026-07-11 11:00:10.282992352+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e/1783767610282992352-top_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e,1783767610282992352-top_camera.jpg,4.3,64.0
2026-07-11 11:00:10.394093113+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e/1783767610394093113-bottom_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e,1783767610394093113-bottom_camera.jpg,4.3,64.0
2026-07-11 12:00:10.505438489+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e/1783771210505438489-top_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e,1783771210505438489-top_camera.jpg,4.6,62.5
2026-07-11 12:00:10.712966770+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e/1783771210712966770-bottom_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e,1783771210712966770-bottom_camera.jpg,4.6,62.5
2026-07-11 13:00:11.139023870+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e/1783774811139023870-bottom_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e,1783774811139023870-bottom_camera.jpg,4.8,58.5
2026-07-11 13:00:11.345814766+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e/1783774811345814766-top_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e,1783774811345814766-top_camera.jpg,4.8,58.5
2026-07-11 14:00:09.487462886+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e/1783778409487462886-bottom_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e,1783778409487462886-bottom_camera.jpg,3.3,54.5
2026-07-11 14:00:09.495500377+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e/1783778409495500377-top_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e,1783778409495500377-top_camera.jpg,3.3,54.5
2026-07-11 15:00:10.820115926+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e/1783782010820115926-top_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e,1783782010820115926-top_camera.jpg,2.3,35.0
2026-07-11 15:00:10.933307628+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e/1783782010933307628-bottom_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e,1783782010933307628-bottom_camera.jpg,2.3,35.0
2026-07-11 16:00:09.406249331+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e/1783785609406249331-top_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e,1783785609406249331-top_camera.jpg,1.5,23.5
2026-07-11 16:00:10.466029065+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e/1783785610466029065-bottom_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e,1783785610466029065-bottom_camera.jpg,1.5,23.5
2026-07-11 17:00:09.550914533+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e/1783789209550914533-top_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e,1783789209550914533-top_camera.jpg,1.4,23.5
2026-07-11 17:00:09.633435209+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e/1783789209633435209-bottom_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e,1783789209633435209-bottom_camera.jpg,1.4,23.5
2026-07-11 18:00:09.499733532+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e/1783792809499733532-top_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e,1783792809499733532-top_camera.jpg,1.8,26.5
2026-07-11 18:00:09.685323432+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e/1783792809685323432-bottom_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e,1783792809685323432-bottom_camera.jpg,1.8,26.5
2026-07-11 19:00:09.560542998+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e/1783796409560542998-top_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e,1783796409560542998-top_camera.jpg,2.0,27.5
2026-07-11 19:00:09.593640369+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e/1783796409593640369-bottom_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e,1783796409593640369-bottom_camera.jpg,2.0,27.5
2026-07-11 20:00:09.452318935+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e/1783800009452318935-top_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e,1783800009452318935-top_camera.jpg,1.5,30.0
2026-07-11 20:00:10.546553904+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e/1783800010546553904-bottom_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e,1783800010546553904-bottom_camera.jpg,1.5,30.0
2026-07-11 21:00:09.704057309+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e/1783803609704057309-top_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e,1783803609704057309-top_camera.jpg,1.2,43.5
2026-07-11 21:00:09.795799571+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e/1783803609795799571-bottom_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e,1783803609795799571-bottom_camera.jpg,1.2,43.5
2026-07-11 22:00:09.573931898+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e/1783807209573931898-top_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e,1783807209573931898-top_camera.jpg,2.6,42.0
2026-07-11 22:00:09.577132781+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e/1783807209577132781-bottom_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e,1783807209577132781-bottom_camera.jpg,2.6,42.0
2026-07-11 22:00:19.581382670+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e/1783807219581382670-top_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e,1783807219581382670-top_camera.jpg,2.6,42.0
2026-07-11 23:00:09.700292572+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e/1783810809700292572-top_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e,1783810809700292572-top_camera.jpg,2.1,36.0
2026-07-11 23:00:10.258890548+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e/1783810810258890548-bottom_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e,1783810810258890548-bottom_camera.jpg,2.1,36.0
2026-07-11 23:00:19.607790070+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e/1783810819607790070-top_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e,1783810819607790070-top_camera.jpg,2.1,36.0
2026-07-12 00:00:09.837797304+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e/1783814409837797304-top_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e,1783814409837797304-top_camera.jpg,1.6,45.5
2026-07-12 00:00:09.857244844+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e/1783814409857244844-bottom_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e,1783814409857244844-bottom_camera.jpg,1.6,45.5
2026-07-12 01:00:09.623072003+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e/1783818009623072003-top_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e,1783818009623072003-top_camera.jpg,2.6,53.5
2026-07-12 01:00:09.752178130+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e/1783818009752178130-bottom_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-bottom-1731/sage-imagesampler-bottom-0.3.5/000048b02dd3c76e,1783818009752178130-bottom_camera.jpg,2.6,53.5
2026-07-12 01:00:19.935585119+00:00,W0A4,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e/1783818019935585119-top_camera.jpg,https://storage.sagecontinuum.org/api/v1/data/imagesampler-top-1731/sage-imagesampler-top-0.3.5/000048b02dd3c76e,1783818019935585119-top_camera.jpg,2.6,53.5
