timestamp,name,pm2.5,meta.avg_frequency,meta.description,meta.host,meta.missing,meta.node,meta.plugin,meta.sensor,meta.task,meta.units,meta.vsn,meta.zone,vsn
2026-07-10 16:55:08.888747297+00:00,aqt.particle.pm2.5,3.6,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 17:00:09.105952796+00:00,aqt.particle.pm2.5,3.8,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 17:05:09.321894515+00:00,aqt.particle.pm2.5,0.7,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 17:10:09.535478972+00:00,aqt.particle.pm2.5,0.3,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 17:15:08.744500333+00:00,aqt.particle.pm2.5,0.2,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 17:20:08.968786407+00:00,aqt.particle.pm2.5,0.3,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 17:25:09.184754112+00:00,aqt.particle.pm2.5,0.3,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 17:30:09.409841113+00:00,aqt.particle.pm2.5,3.4,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 17:35:08.611405426+00:00,aqt.particle.pm2.5,0.1,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 17:40:08.827080039+00:00,aqt.particle.pm2.5,0.0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 17:45:09.039890335+00:00,aqt.particle.pm2.5,0.6,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 17:50:09.263183516+00:00,aqt.particle.pm2.5,0.0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 17:55:09.479367003+00:00,aqt.particle.pm2.5,0.2,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 18:00:08.687843254+00:00,aqt.particle.pm2.5,0.2,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 18:05:08.890835403+00:00,aqt.particle.pm2.5,0.0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 18:10:09.099426108+00:00,aqt.particle.pm2.5,0.0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 18:15:09.307939641+00:00,aqt.particle.pm2.5,0.0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 18:20:09.523807291+00:00,aqt.particle.pm2.5,0.1,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 18:25:08.731934229+00:00,aqt.particle.pm2.5,0.0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 18:30:08.946516048+00:00,aqt.particle.pm2.5,0.3,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 18:35:09.161074457+00:00,aqt.particle.pm2.5,13.2,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 18:40:09.386599409+00:00,aqt.particle.pm2.5,7.1,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 18:45:08.598718706+00:00,aqt.particle.pm2.5,3.0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 18:50:08.810433799+00:00,aqt.particle.pm2.5,0.0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 18:55:09.024732573+00:00,aqt.particle.pm2.5,3.8,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 19:00:09.238872702+00:00,aqt.particle.pm2.5,18.1,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 19:05:09.453402683+00:00,aqt.particle.pm2.5,0.2,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 19:10:08.670894864+00:00,aqt.particle.pm2.5,16.0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 19:15:08.891736377+00:00,aqt.particle.pm2.5,13.6,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 19:20:09.109110490+00:00,aqt.particle.pm2.5,18.3,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 19:25:09.320446419+00:00,aqt.particle.pm2.5,2.7,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 19:30:08.534370156+00:00,aqt.particle.pm2.5,0.4,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 19:35:08.750181370+00:00,aqt.particle.pm2.5,0.2,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 19:40:08.968357473+00:00,aqt.particle.pm2.5,0.1,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 19:45:09.176934794+00:00,aqt.particle.pm2.5,0.0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 19:50:09.391698660+00:00,aqt.particle.pm2.5,0.1,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 19:55:08.599454686+00:00,aqt.particle.pm2.5,0.1,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 20:00:08.822456327+00:00,aqt.particle.pm2.5,0.2,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 20:05:09.036648433+00:00,aqt.particle.pm2.5,0.0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 20:10:09.251835090+00:00,aqt.particle.pm2.5,0.0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 20:15:09.465025468+00:00,aqt.particle.pm2.5,0.0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 20:20:08.677181807+00:00,aqt.particle.pm2.5,0.0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 20:25:08.896711771+00:00,aqt.particle.pm2.5,1.5,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 20:30:09.106548812+00:00,aqt.particle.pm2.5,0.6,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 20:35:09.388370351+00:00,aqt.particle.pm2.5,11.0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 20:40:08.543982095+00:00,aqt.particle.pm2.5,15.1,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 20:45:08.759472003+00:00,aqt.particle.pm2.5,0.4,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 20:50:08.974179525+00:00,aqt.particle.pm2.5,0.2,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 20:55:09.185672178+00:00,aqt.particle.pm2.5,0.0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 21:00:09.408573146+00:00,aqt.particle.pm2.5,0.2,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 21:05:08.610091288+00:00,aqt.particle.pm2.5,0.2,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 21:10:08.823971100+00:00,aqt.particle.pm2.5,0.0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 21:15:09.037958563+00:00,aqt.particle.pm2.5,0.5,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 21:20:09.251356607+00:00,aqt.particle.pm2.5,5.8,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 21:25:09.477101128+00:00,aqt.particle.pm2.5,1.2,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 21:30:08.695878241+00:00,aqt.particle.pm2.5,0.0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 21:35:08.911668713+00:00,aqt.particle.pm2.5,0.0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 21:40:09.130686450+00:00,aqt.particle.pm2.5,0.3,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 21:45:09.343846423+00:00,aqt.particle.pm2.5,0.0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 21:50:08.563280753+00:00,aqt.particle.pm2.5,0.1,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 21:55:08.782246172+00:00,aqt.particle.pm2.5,22.4,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 22:00:08.985117494+00:00,aqt.particle.pm2.5,9.8,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 22:05:09.194530035+00:00,aqt.particle.pm2.5,6.3,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 22:10:09.402246917+00:00,aqt.particle.pm2.5,8.2,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 22:15:08.617210540+00:00,aqt.particle.pm2.5,8.9,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 22:20:08.829961932+00:00,aqt.particle.pm2.5,16.0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 22:25:09.045148782+00:00,aqt.particle.pm2.5,1.3,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 22:30:09.257295040+00:00,aqt.particle.pm2.5,0.0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 22:35:08.467193569+00:00,aqt.particle.pm2.5,0.8,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 22:40:08.680873258+00:00,aqt.particle.pm2.5,1.7,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 22:45:08.904070360+00:00,aqt.particle.pm2.5,1.1,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 22:50:09.119974683+00:00,aqt.particle.pm2.5,7.7,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
2026-07-10 22:55:09.333967413+00:00,aqt.particle.pm2.5,13.5,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c51f.ws-nxcore,-9999.9,000048b02dd3c51f,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W099,core,W099
