timestamp,name,pm2.5,meta.avg_frequency,meta.description,meta.host,meta.missing,meta.node,meta.plugin,meta.sensor,meta.task,meta.units,meta.vsn,meta.zone,vsn
2026-07-10 17:25:00.613603406+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 17:30:00.815956211+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 17:35:01.036516262+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 17:40:01.296474064+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 17:45:01.475737528+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 17:50:00.671030613+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 17:55:00.884837052+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 18:00:01.102820323+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 18:05:01.309155683+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 18:10:00.532895766+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 18:15:00.739747238+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 18:20:00.953288526+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 18:25:01.170035075+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 18:30:01.375187759+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 18:35:00.584278006+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 18:40:00.800070374+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 18:45:01.018681056+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 18:50:01.222803779+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 18:55:01.449541425+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 19:00:00.664439078+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 19:05:00.886345756+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 19:10:01.106566122+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 19:15:01.312865648+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 19:20:00.526522522+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 19:25:00.753646856+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 19:30:01.010423150+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 19:35:01.249359311+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 19:40:01.476251913+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 19:45:00.698791875+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 19:50:00.932703243+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 19:55:01.152727324+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 20:00:01.364183618+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 20:05:01.589458802+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 20:10:00.807809060+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 20:15:01.033653245+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 20:20:01.129562063+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 20:25:01.298772828+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 20:30:00.481703398+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 20:35:00.689267442+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 20:40:00.865830314+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 20:45:01.066883711+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 20:50:01.456427917+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 20:55:00.749421386+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 21:00:00.790097864+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 21:05:01.001128081+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 21:10:01.228472389+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 21:15:01.431635024+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 21:20:00.647274861+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 21:25:00.844927034+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 21:30:01.046822743+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 21:35:01.250551186+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 21:40:00.445873050+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 21:45:00.652912232+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 21:50:01.005701805+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 21:55:01.310575654+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 22:00:01.402279399+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 22:05:00.581362147+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 22:10:00.813299026+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 22:15:01.018323253+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 22:20:01.239301146+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 22:25:01.465436203+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 22:30:00.673815894+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 22:35:00.880232463+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 22:40:01.099769717+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 22:45:01.318273178+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 22:50:00.527279931+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 22:55:00.728793832+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
2026-07-10 23:00:00.945484990+00:00,aqt.particle.pm2.5,0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c454.ws-nxcore,-9999.9,000048b02dd3c454,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W09E,core,W09E
