timestamp,name,pm2.5,meta.avg_frequency,meta.description,meta.host,meta.missing,meta.node,meta.plugin,meta.sensor,meta.task,meta.units,meta.vsn,meta.zone,vsn
2026-07-10 17:25:23.454196826+00:00,aqt.particle.pm2.5,2.5,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 17:30:22.675169127+00:00,aqt.particle.pm2.5,2.5,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 17:35:22.888588364+00:00,aqt.particle.pm2.5,2.7,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 17:40:23.102971329+00:00,aqt.particle.pm2.5,2.7,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 17:45:23.326506213+00:00,aqt.particle.pm2.5,2.7,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 17:50:23.539832305+00:00,aqt.particle.pm2.5,2.7,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 17:55:22.757819727+00:00,aqt.particle.pm2.5,2.3,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 18:00:22.963122416+00:00,aqt.particle.pm2.5,2.3,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 18:05:23.188154800+00:00,aqt.particle.pm2.5,2.7,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 18:10:23.402501481+00:00,aqt.particle.pm2.5,2.7,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 18:15:22.613364353+00:00,aqt.particle.pm2.5,2.7,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 18:20:22.836859275+00:00,aqt.particle.pm2.5,2.7,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 18:25:23.052274489+00:00,aqt.particle.pm2.5,2.9,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 18:30:23.268498236+00:00,aqt.particle.pm2.5,2.9,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 18:35:23.482680501+00:00,aqt.particle.pm2.5,2.5,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 18:40:22.702420318+00:00,aqt.particle.pm2.5,2.5,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 18:45:22.916725872+00:00,aqt.particle.pm2.5,2.3,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 18:50:23.132215789+00:00,aqt.particle.pm2.5,2.3,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 18:55:23.346303264+00:00,aqt.particle.pm2.5,2.1,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 19:00:23.571322917+00:00,aqt.particle.pm2.5,2.1,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 19:05:22.785216554+00:00,aqt.particle.pm2.5,2.0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 19:10:22.996913763+00:00,aqt.particle.pm2.5,2.0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 19:15:23.210338094+00:00,aqt.particle.pm2.5,2.0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 19:20:23.435435756+00:00,aqt.particle.pm2.5,2.0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 19:25:22.647897950+00:00,aqt.particle.pm2.5,2.2,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 19:30:22.860944652+00:00,aqt.particle.pm2.5,2.2,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 19:35:23.085867245+00:00,aqt.particle.pm2.5,1.9,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 19:40:23.300801615+00:00,aqt.particle.pm2.5,1.9,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 19:45:23.517846360+00:00,aqt.particle.pm2.5,1.8,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 19:50:22.735332733+00:00,aqt.particle.pm2.5,1.8,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 19:55:22.950835581+00:00,aqt.particle.pm2.5,2.0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 20:00:23.172279732+00:00,aqt.particle.pm2.5,2.0,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 20:05:23.381231694+00:00,aqt.particle.pm2.5,1.9,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 20:10:22.600369034+00:00,aqt.particle.pm2.5,1.9,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 20:15:22.815753480+00:00,aqt.particle.pm2.5,2.2,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 20:20:23.030870510+00:00,aqt.particle.pm2.5,2.2,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 20:25:23.243955905+00:00,aqt.particle.pm2.5,2.3,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 20:30:23.467248421+00:00,aqt.particle.pm2.5,2.3,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 20:35:22.679507585+00:00,aqt.particle.pm2.5,1.6,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 20:40:22.907997714+00:00,aqt.particle.pm2.5,1.6,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 20:45:23.118181155+00:00,aqt.particle.pm2.5,1.6,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 20:50:23.334014713+00:00,aqt.particle.pm2.5,1.6,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 20:55:23.548690287+00:00,aqt.particle.pm2.5,1.5,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 21:00:22.756613346+00:00,aqt.particle.pm2.5,1.5,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 21:05:22.982769394+00:00,aqt.particle.pm2.5,1.8,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 21:10:23.198480376+00:00,aqt.particle.pm2.5,1.8,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 21:15:23.412508066+00:00,aqt.particle.pm2.5,2.1,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 21:20:22.631641897+00:00,aqt.particle.pm2.5,2.1,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 21:25:22.847404536+00:00,aqt.particle.pm2.5,1.9,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 21:30:23.062093930+00:00,aqt.particle.pm2.5,1.9,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 21:35:23.277129855+00:00,aqt.particle.pm2.5,1.8,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 21:40:23.492637004+00:00,aqt.particle.pm2.5,1.8,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 21:45:22.712131469+00:00,aqt.particle.pm2.5,1.8,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 21:50:22.927012923+00:00,aqt.particle.pm2.5,1.8,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 21:55:23.140519374+00:00,aqt.particle.pm2.5,1.5,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 22:00:23.364947995+00:00,aqt.particle.pm2.5,1.5,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 22:05:23.579295463+00:00,aqt.particle.pm2.5,1.7,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 22:10:22.791148949+00:00,aqt.particle.pm2.5,1.7,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 22:15:23.013872879+00:00,aqt.particle.pm2.5,1.6,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 22:20:23.229436436+00:00,aqt.particle.pm2.5,1.6,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 22:25:23.444144267+00:00,aqt.particle.pm2.5,1.4,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 22:30:22.663784032+00:00,aqt.particle.pm2.5,1.4,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 22:35:22.877763040+00:00,aqt.particle.pm2.5,1.3,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 22:40:23.093168310+00:00,aqt.particle.pm2.5,1.3,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
2026-07-10 22:45:23.309540797+00:00,aqt.particle.pm2.5,1.5,5min,Particulate Matter less than 2.5 microns in diameter,000048b02dd3c76e.ws-nxcore,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/kaludib/waggle-aqt530:1.00,vaisala-aqt530,waggle-aqt530,microgram per cubic meter,W0A4,core,W0A4
